Tx,Ty,Tz,Roll,Pitch,Yaw,L0,L1,L2,L3
1753458808.2816064,-0.7649326094715478,-0.5529664096885583,-0.7171104779675579,0.0,0.0,0.0,2.649557847999675,2.578383682124462,2.6503572809658102,2.658268345584919
1753458809.3504968,-1.1509172568646897,-0.6153820548760809,-0.2612503152548129,0.0,0.0,0.0,2.7231325831836757,2.6428295672156383,2.6762803239470268,2.698544605823864
1753458809.8979135,-2.3724782529468946,0.10632925280959427,-0.10685083480320001,0.0,0.0,0.0,2.7223111543122256,2.6428295672156383,2.6762803239470268,2.6977306589644776
1753458810.9641106,-3.0099467626366136,0.21770042687724445,0.5642839163412985,0.0,0.0,0.0,2.724394410367126,2.612692786310312,2.658268345584919,2.698544605823864
1753458812.5313563,-2.3294367505021887,0.26028460611543913,0.9367323851881131,0.0,0.0,0.0,2.6815153070921904,2.502101678824339,2.571377832883606,2.694475843206876
1753458813.0813076,-2.6133218416941606,-0.12646145637056883,1.637161629878281,0.0,0.0,0.0,2.6819388149812133,2.501766347530404,2.570879279266166,2.694475843206876
1753458813.837674,-2.264813799110877,-0.26464059119717653,2.496437101158559,0.0,0.0,0.0,2.638512124234758,2.2765452085410716,2.3521537886905053,2.6702559940827344
1753458815.1480932,-1.554471864126329,-0.04145822845003089,1.8218478830071785,0.0,0.0,0.0,2.4396650809317624,2.182686341754013,2.283428197487885,2.565981542617832
1753458815.65075,-1.0016790252263599,0.09683077866771406,1.643030920695491,0.0,0.0,0.0,2.4397616528954957,2.182686341754013,2.284116979739,2.565981542617832
1753458816.4488444,-0.7299421181486432,0.0904144169704395,1.3443895664094252,0.0,0.0,0.0,2.4466033957325384,2.2963091783977085,2.4055831016699445,2.556463901829074
1753458816.9967957,-1.5937862910334246,0.7962795335552606,1.5926176159006546,0.0,0.0,0.0,2.4457608520031835,2.295615584204314,2.4055831016699445,2.556463901829074
1753458817.5485063,-2.0412940294262927,1.1523187967320991,1.22503103249029,0.0,0.0,0.0,2.502101678824339,2.3094644439697882,2.4647486157344347,2.657912633561876
1753458818.0978658,-2.6621346478252903,0.9325284781638485,1.6659310467516724,0.0,0.0,0.0,2.502354130435869,2.3087681033926075,2.4647486157344347,2.658625013776535
1753458818.8969052,-3.175670485103572,0.6976550938204316,1.3043165461876955,0.0,0.0,0.0,2.610327829553527,2.258393511749109,2.4338729731610793,2.698544605823864
1753458819.447929,-3.851709107649027,-0.5224442866785193,1.2295713842396978,0.0,0.0,0.0,2.6108188170448776,2.259075732421617,2.434517746827633,2.69813705869903
1753458820.2477727,-3.469625020198881,-1.0018467825255928,0.9106503887638184,0.0,0.0,0.0,2.734727574778779,2.4359878217889293,2.485625807994393,2.708344104617176
1753458821.5474973,-4.7270879134026895,-0.8359013541149798,0.9192985442775714,0.0,0.0,0.0,2.743914816553558,2.5227817119608758,2.557236177110789,2.7136768393956268
1753458822.8645487,-4.578132067184301,-0.34491622199641725,1.7059226433508634,0.0,0.0,0.0,2.7406024785296905,2.2350533730726383,2.3225967761619546,2.7128577090270243
1753458823.9181416,-4.290341857670832,-0.2959988972860028,1.8696614597225194,0.0,0.0,0.0,2.734727574778779,2.115747967667952,2.2111097068344296,2.709979103260019
1753458824.4676032,-4.372598359803661,0.32450605058948145,0.21878652654506103,0.0,0.0,0.0,2.734727574778779,2.1151089087748445,2.2111097068344296,2.709979103260019
1753458825.5157387,-4.145614488361754,-0.3885381333104698,-0.28158051200813494,0.0,0.0,0.0,2.742258283546699,2.5942628891268074,2.6511567821208337,2.7153151481098328
