Tx,Ty,Tz,Roll,Pitch,Yaw,L0,L1,L2,L3
1760694234.046772,-0.3865347673062503,-2.2072126097351097,0.0,0.0,0.0,0.0,2.7339025857348846,2.661839737531015,2.687996300535636,2.699767197801179
1760694235.7883265,0.3191447727573479,-2.234852594056085,0.0,0.0,0.0,0.0,2.7330776625546416,2.661839737531015,2.6892018295336073,2.6989520944670997
1760694236.251332,1.003640921803493,-2.0408102688164793,0.0,0.0,0.0,0.0,2.7330776625546416,2.6622009664412394,2.6892018295336073,2.698544605823864
1760694237.4119282,1.5985450954879046,-1.6410961759949214,0.0,0.0,0.0,0.0,2.7330776625546416,2.6622823823728328,2.6892018295336073,2.698544605823864
1760694237.7825632,2.043360059199716,-1.0724380893317726,0.0,0.0,0.0,0.0,2.732704371515567,2.6622823823728328,2.690013570098739,2.6989520944670997
1760694239.7418518,2.291646115432164,-0.3889239672172546,0.0,0.0,0.0,0.0,2.7314283216687167,2.6626437013945234,2.6908255281110494,2.698544605823864
1760694242.1842682,2.315854213893485,0.3431359674715517,0.0,0.0,0.0,0.0,2.730603750580627,2.6622823823728328,2.692449645702058,2.6989520944670997
1760694243.8875804,2.1103444119353045,1.0516406394696922,0.0,0.0,0.0,0.0,2.729779399403296,2.661839737531015,2.6920361163267703,2.698544605823864
1760694244.3535755,1.6922623136099428,1.6657994029164132,0.0,0.0,0.0,0.0,2.729779399403296,2.661479320621566,2.692449645702058,2.6993586193869126
1760694245.5639353,1.100155525009274,2.1232037831361166,0.0,0.0,0.0,0.0,2.729779399403296,2.661479320621566,2.692449645702058,2.698544605823864
1760694248.0281658,0.3904363103953269,2.3761633665276576,0.0,0.0,0.0,0.0,2.730603750580627,2.6598735489941268,2.692449645702058,2.6993586193869126
1760694248.4442542,-0.3679867121106292,2.39666315685889,0.0,0.0,0.0,0.0,2.730603750580627,2.659428406697048,2.6920361163267703,2.698544605823864
1760694249.5474608,-1.1003976193804281,2.1794284837288815,0.0,0.0,0.0,0.0,2.7314283216687167,2.6590709868439397,2.69163755337417,2.698544605823864
1760694249.9528422,-1.7336338101466475,1.7427654619299187,0.0,0.0,0.0,0.0,2.7314283216687167,2.6590709868439397,2.69163755337417,2.698544605823864
1760694252.0617135,-2.203393078979509,1.127062583398771,0.0,0.0,0.0,0.0,2.732626311260384,2.658268345584919,2.6908255281110494,2.6993586193869126
1760694254.4691453,-2.460757478230837,0.39107099482917124,0.0,0.0,0.0,0.0,2.7339025857348846,2.658268345584919,2.6892018295336073,2.698544605823864
1760694254.8882608,-2.4772726290914475,-0.39369563237835115,0.0,0.0,0.0,0.0,2.7339025857348846,2.658268345584919,2.689597600929867,2.6989520944670997
1760694256.2558386,-2.248056452202063,-1.1499084465757814,0.0,0.0,0.0,0.0,2.7339025857348846,2.6598735489941268,2.6883901564550157,2.6993586193869126
1760694258.712562,-1.7926009465461998,-1.8020431987302497,0.0,0.0,0.0,0.0,2.734727574778779,2.6606763269137086,2.6875785510485297,2.6993605805831415
1760694259.176815,-1.153156409350731,-2.283921630209029,0.0,0.0,0.0,0.0,2.7339025857348846,2.6606763269137086,2.6875785510485297,2.6989520944670997
1760694260.3919418,-0.39082726665543627,-2.5454215596984064,0.0,0.0,0.0,0.0,2.734727574778779,2.661479320621566,2.687185772513368,2.6993586193869126
1760694260.8071163,0.4202613063282937,-2.5576758459151883,0.0,0.0,0.0,0.0,2.7339025857348846,2.661479320621566,2.6875785510485297,2.698544605823864
1760694263.0258276,1.2001696636464723,-2.3162223088757674,0.0,0.0,0.0,0.0,2.7330776625546416,2.663085511985666,2.6883901564550157,2.698544605823864
1760694265.593672,1.8710224171602823,-1.8417641285766047,0.0,0.0,0.0,0.0,2.732252959057337,2.663085511985666,2.690410271269622,2.698544605823864
1760694266.059762,2.364783099899131,-1.1784341917461885,0.0,0.0,0.0,0.0,2.732252959057337,2.6626437013945234,2.6908255281110494,2.698544605823864
1760694267.231782,2.630148714350457,-0.3897044201998434,0.0,0.0,0.0,0.0,2.730603750580627,2.663085511985666,2.69163755337417,2.698544605823864
1760694267.6991863,2.6378660321521332,0.4476822644227295,0.0,0.0,0.0,0.0,2.7314283216687167,2.6626437013945234,2.69163755337417,2.698544605823864
1760694269.8065617,2.383920069066339,1.251177770887059,0.0,0.0,0.0,0.0,2.729779399403296,2.6622823823728328,2.6920361163267703,2.698544605823864
1760694272.271204,1.8902504048835151,1.9405662811034772,0.0,0.0,0.0,0.0,2.729332085856305,2.661479320621566,2.693261955258851,2.6993586193869126
1760694272.6866148,1.2028931636321367,2.4459711310079824,0.0,0.0,0.0,0.0,2.729779399403296,2.661479320621566,2.693261955258851,2.6993586193869126
1760694274.149403,0.38770179801632443,2.7149320401866524,0.0,0.0,0.0,0.0,2.729779399403296,2.6602321638308566,2.6928492909448383,2.69813705869903
1760694274.5192332,-0.47595698959350713,2.7178364224350244,0.0,0.0,0.0,0.0,2.729779399403296,2.6606763269137086,2.693261955258851,2.698544605823864
1760694276.7248588,-1.3029292264507322,2.4511437721640137,0.0,0.0,0.0,0.0,2.7314283216687167,2.6590709868439397,2.6928492909448383,2.698544605823864
1760694279.377873,-2.0106695736338587,1.938055208290518,0.0,0.0,0.0,0.0,2.732704371515567,2.658268345584919,2.691223159811684,2.699767197801179
1760694281.0910337,-2.527479346666804,1.226530602354938,0.0,0.0,0.0,0.0,2.7339025857348846,2.658625013776535,2.690013570098739,2.6993586193869126
