Tx,Ty,Tz,Roll,Pitch,Yaw,L0,L1,L2,L3
1768585018.4008603,-6.0,-1.5,-5.5,0,0,0,4.181872895694465,4.188566078533755,4.210347013317585,4.207793515448643
1768585018.4123147,-6.0,-1.5,-5.5,0,0,0,4.181872895694465,4.188633438499309,4.210347013317585,4.207725986370653
1768585018.424185,-6.0,-1.5,-5.5,0,0,0,4.181872895694465,4.188566078533755,4.210414311619692,4.207725986370653
1768585018.4361484,-6.0,-1.5,-5.5,0,0,0,4.181872895694465,4.188566078533755,4.210347013317585,4.207725986370653
1768585019.2312768,-6.0,0.0,-5.5,0,0,0,4.1828341930100255,4.188700508477668,4.210254444053507,4.2066894722368815
1768585019.2446568,-6.0,0.0,-5.5,0,0,0,4.1828341930100255,4.188700508477668,4.210254444053507,4.2066894722368815
1768585019.2562158,-6.0,0.0,-5.5,0,0,0,4.1828341930100255,4.188767580066963,4.210254444053507,4.205359092094288
1768585019.268974,-6.0,0.0,-5.5,0,0,0,4.1828341930100255,4.188700508477668,4.210254444053507,4.2066894722368815
1768585019.2799358,-6.0,0.0,-5.5,0,0,0,4.182789670409866,4.188700508477668,4.210279422760523,4.2066894722368815
1768585019.291428,-6.0,0.0,-5.5,0,0,0,4.1828341930100255,4.188767580066963,4.210254444053507,4.206756976364051
1768585020.17043,-6.0,1.5,-5.5,0,0,0,4.183885773198239,4.188902019711707,4.210144540383394,4.205898621010097
1768585020.1815994,-6.0,1.5,-5.5,0,0,0,4.183885773198239,4.188834653267248,4.210119562876709,4.2058311375423125
1768585020.192836,-6.0,1.5,-5.5,0,0,0,4.183908479828097,4.188902019711707,4.210187149584277,4.2058557834901045
1768585020.2040908,-6.0,1.5,-5.5,0,0,0,4.183885773198239,4.188834653267248,4.210119562876709,4.2058311375423125
1768585020.215657,-6.0,1.5,-5.5,0,0,0,4.183952729176349,4.188857983453676,4.210119562876709,4.2058311375423125
1768585020.2268531,-6.0,1.5,-5.5,0,0,0,4.183885773198239,4.188834653267248,4.210119562876709,4.2058311375423125
1768585021.0913439,-6.0,3.0,-5.5,0,0,0,4.184937458773865,4.189036174181698,4.210119562876709,4.205132339042521
1768585021.1044724,-6.0,3.0,-5.5,0,0,0,4.184937458773865,4.189036174181698,4.210009370647696,4.205132339042521
1768585021.1162572,-6.0,3.0,-5.5,0,0,0,4.184937458773865,4.189059506051739,4.210051977796594,4.205132339042521
1768585021.1283803,-6.0,3.0,-5.5,0,0,0,4.185004731225552,4.189059506051739,4.210051977796594,4.2051569788481755
1768585021.1404037,-6.0,3.0,-5.5,0,0,0,4.185004731225552,4.189059506051739,4.209984688181458,4.205132339042521
1768585021.151452,-6.0,3.0,-5.5,0,0,0,4.185004731225552,4.189036174181698,4.210051977796594,4.205199805692379
1768585022.0386674,-6.0,4.5,-5.5,0,0,0,4.185765809195856,4.189103545487638,4.209984688181458,4.204727866524577
